id,user_id,poll_question_id,poll_question_answer_id,freeform_response
263451,25046832,285,1169,
263452,25046832,285,,Letgo
263454,25046832,272,1125,
263501,25043375,279,1141,
263508,25043375,282,1194,
263514,25043375,275,1110,
263515,25043375,275,,
263522,25043375,285,1170,
263523,25043375,285,1166,
263524,25043375,285,,
263526,25043375,272,1099,
263555,25052315,279,1182,
263558,25052315,282,1152,
263559,25052315,275,1110,
263560,25052315,275,,
263561,25052315,285,1169,
263562,25052315,285,2180,
263563,25052315,285,,
263564,25052315,272,1103,
263602,25035326,279,1141,
263605,25035326,282,1152,
263606,25035326,275,1110,
263607,25035326,275,,
263608,25035326,285,1169,
263609,25035326,285,,
263610,25035326,272,1125,
264179,25066809,279,1182,
264192,25066809,282,1194,
264194,25066809,275,1114,
264195,25066809,275,,
264197,25066809,285,1169,
264198,25066809,285,,
264200,25066809,272,1125,
264450,25109491,279,1182,
264452,25096355,279,1141,
264454,25109491,282,1184,
264457,25109491,275,1111,
264458,25109491,275,1114,
264459,25109491,275,,
264460,25109491,285,1164,
264461,25109491,285,,
264462,25096355,282,1153,
264463,25109491,272,1126,
264464,25096355,275,,Used to sell when you first began. Was a life member or Platinum but had to stop on line for a few years.
264466,25096355,285,1170,
264467,25096355,285,,
264468,25096355,272,1125,
264512,25113918,279,1182,
264515,25113918,282,1152,
264516,25113918,275,1110,
264517,25113918,275,,
264518,25113918,285,1164,
264519,25113918,285,1169,
264520,25113918,285,,
264521,25113918,272,1126,
265760,25182513,279,1182,
265763,25182513,282,1184,
265764,25182513,275,1112,
265765,25182513,275,,
265766,25182513,285,1164,
265767,25182513,285,1169,
265768,25182513,285,,
265769,25182513,272,1126,
265799,25239537,279,1141,
265808,25239537,282,1152,
265809,25239537,275,1110,
265810,25239537,275,,
265811,25239537,285,1168,
265812,25239537,285,1169,
265813,25239537,285,,
265814,25239537,272,1125,
265883,25201878,279,1140,
265886,25201878,282,1152,
265887,25201878,275,1110,
265888,25201878,275,,
265889,25201878,285,1169,
265890,25201878,285,,
265892,25201878,272,1099,
265961,25172947,279,1183,
265966,25172947,282,1153,
265967,25172947,275,1110,
265969,25172947,275,,
265970,25172947,285,1169,
265971,25172947,285,2181,
265972,25172947,285,,
265975,25172947,272,1104,
266111,25128608,279,1183,
266117,25128608,282,1194,
266118,25128608,275,1112,
266119,25128608,275,,
266120,25128608,285,1168,
266121,25128608,285,1170,
266122,25128608,285,,
266123,25128608,272,1126,
266127,23184262,279,1182,
266132,23184262,282,1149,
266133,23184262,275,1110,
266134,23184262,275,,
266138,23184262,285,1169,
266139,23184262,285,,PP
266140,23184262,272,1104,
266152,25231524,279,1183,
266155,25231524,282,1153,
266156,25231524,275,,sold on here before....Ebay is too expensive...they don't support sellers very well..Etsy is dead
266157,25231524,285,1168,
266158,25231524,285,1169,
266159,25231524,285,,
266160,25231524,272,1125,
266169,25169265,279,1182,
266172,25169265,282,1149,
266173,25169265,275,1114,
266174,25169265,275,,
266175,25169265,285,1169,
266176,25169265,285,,
266177,25169265,272,1125,
266256,25227514,279,1141,
266260,25178748,279,1141,
266263,25178748,282,1194,
266264,25178748,275,1115,
266265,25178748,275,,
266266,25178748,285,1169,
266267,25178748,285,,
266268,25178748,272,1099,
266336,25227514,282,1184,
266337,25227514,275,,Not happy with Tophatter
266338,25227514,285,,Tophatter
266339,25227514,272,1099,
266422,25126780,279,1183,
266425,25126780,282,1153,
266426,25126780,275,,
266427,25126780,285,1169,
266428,25126780,285,,
266429,25126780,272,1125,
266629,25260220,279,1183,
266632,25260220,282,1150,
266633,25260220,275,1111,
266634,25260220,275,,
266635,25260220,285,1169,
266636,25260220,285,,
266637,25260220,272,1125,
266747,25260588,279,1141,
266750,25260588,282,1194,
266751,25260588,275,1110,
266752,25260588,275,,
266753,25260588,285,1164,
266754,25260588,285,1171,
266755,25260588,285,,
266758,25260588,272,1126,
266775,25206164,279,1141,
266778,25206164,282,1150,
266779,25206164,275,1111,
266780,25206164,275,,
266781,25206164,285,1164,
266782,25206164,285,1169,
266783,25206164,285,,
266784,25206164,272,1124,
266945,25204513,279,1183,
266948,25204513,282,1194,
266950,25204513,275,1110,
266951,25204513,275,,
266952,25204513,285,1169,
266953,25204513,285,,
266955,25204513,272,1126,
267149,25266852,279,1183,
267152,25266852,282,1194,
267153,25266852,275,1113,
267154,25266852,275,,
267155,25266852,285,2179,
267156,25266852,285,,
267157,25266852,272,1103,
267229,25290388,279,1183,
267240,25290388,282,1184,
267241,25290388,275,1110,
267242,25290388,275,,
267243,25290388,285,1168,
267244,25290388,285,1169,
267245,25290388,285,,
267246,25290388,272,,don't know as much as I can make
267287,25298174,279,1141,
267290,25298174,282,1152,
267291,25298174,275,1110,
267292,25298174,275,,
267293,25298174,285,1169,
267294,25298174,285,,
267295,25298174,272,,Unsure. I would like to sell $100 a week.
267346,25266847,279,1183,
267349,25266847,282,1150,
267350,25266847,275,1114,
267351,25266847,275,,
267352,25266847,285,1164,
267353,25266847,285,1170,
267354,25266847,285,,
267355,25266847,272,1126,
267419,25289083,279,1182,
267422,25289083,282,1152,
267423,25289083,275,1110,
267424,25289083,275,1111,
267425,25289083,275,1115,
267426,25289083,275,,
267427,25289083,285,1169,
267428,25289083,285,,
267429,25289083,272,1103,
267696,25338684,279,1141,
267699,25338684,282,1153,
267700,25338684,275,1110,
267701,25338684,275,,
267702,25338684,285,1169,
267703,25338684,285,,
267704,25338684,272,1126,
268052,25357001,279,1182,
268057,25357001,282,1150,
268060,25357001,275,1110,
268061,25357001,275,,
268066,25357001,285,1168,
268067,25357001,285,1171,
268068,25357001,285,,
268070,25357001,272,1103,
268357,25366596,279,1141,
268360,25366596,282,1152,
268361,25366596,275,1110,
268362,25366596,275,,
268363,25366596,285,1168,
268364,25366596,285,1169,
268365,25366596,285,,
268366,25366596,272,1124,
268389,25353447,279,1182,
268395,25353447,282,1149,
268400,25353447,275,1110,
268401,25353447,275,1112,
268402,25353447,275,,I was looking for a specific item for myself and found it on for sale on bonanza
268403,25353447,285,1169,
268404,25353447,285,1167,
268405,25353447,285,,
268406,25353447,272,1125,
268485,25371227,279,1183,
268489,25371227,282,1194,
268490,25371227,275,1112,
268491,25371227,275,,
268493,25371227,285,1168,
268494,25371227,285,1169,
268495,25371227,285,,
268496,25371227,272,1104,
268582,25384433,279,1182,
268585,25384433,282,1184,
268586,25384433,275,1113,
268587,25384433,275,,
268588,25384433,285,1169,
268589,25384433,285,1171,
268590,25384433,285,,
268591,25384433,272,1125,
268818,25381316,279,1183,
268826,25381316,282,1153,
268828,25381316,275,1110,
268829,25381316,275,,
268834,25381316,285,1168,
268835,25381316,285,2179,
268836,25381316,285,,
268837,25381316,272,1125,
269134,23702464,279,1140,
269137,23702464,282,1184,
269138,23702464,275,,Own Experience
269139,23702464,285,,
269140,23702464,272,1099,
269281,25395456,279,1141,
269284,25395456,282,1194,
269285,25395456,275,1112,
269286,25395456,275,,
269287,25395456,285,1170,
269288,25395456,285,1167,
269289,25395456,285,,
269290,25395456,272,1125,
269360,25404238,279,1183,
269363,25404238,282,1194,
269364,25404238,275,1110,
269365,25404238,275,,
269366,25404238,285,1168,
269367,25404238,285,1169,
269368,25404238,285,,
269369,25404238,272,1104,
269533,25424314,279,1141,
269536,25424314,282,1153,
269557,25424314,275,,"While searching google for a item, found one cheaper on bonanza. Read information about selling on bonanza and compare to e-bay. Decided to try selling on bonanza because of better final value cost."
269568,25424314,285,1169,
269569,25424314,285,,Pay-pale buttons
269572,25424314,272,1103,
269599,25397968,279,1183,
269602,25397968,282,1153,
269603,25397968,275,1111,
269604,25397968,275,1114,
269605,25397968,275,,
269606,25397968,285,1169,
269607,25397968,285,1166,
269608,25397968,285,,
269610,25397968,272,1104,
269760,25353708,279,1183,
269763,25353708,282,1194,
269764,25353708,275,1113,
269765,25353708,275,,
269766,25353708,285,1169,
269767,25353708,285,,
269768,25353708,272,1126,
269803,25455285,279,1182,
269806,25455285,282,1152,
269807,25455285,275,1115,
269808,25455285,275,,
269809,25455285,285,1170,
269810,25455285,285,2180,
269811,25455285,285,,
269812,25455285,272,1103,
269974,25412680,279,1183,
269977,25412680,282,1153,
269978,25412680,275,1114,
269979,25412680,275,,
269980,25412680,285,1168,
269981,25412680,285,,
269982,25412680,272,1126,
270021,25476547,279,1183,
270024,25476547,282,1153,
270025,25476547,275,,Google searching alternatives to ebay
270026,25476547,285,1169,
270027,25476547,285,2179,
270028,25476547,285,,
270029,25476547,272,1124,
270329,25500690,279,1140,
270333,25500690,282,1153,
270334,25500690,275,1111,
270335,25500690,275,,
270336,25500690,285,1169,
270337,25500690,285,,
270338,25500690,272,1123,
271098,25519338,279,1141,
271109,25519338,282,1152,
271117,25519338,275,1112,
271118,25519338,275,,a
271123,25519338,285,1169,
271124,25519338,285,1170,
271125,25519338,285,,
271127,25519338,272,1104,
271151,25549395,279,1182,
271158,25549395,282,1152,
271160,25549395,275,1114,
271161,25549395,275,,
271162,25549395,285,1169,
271163,25549395,285,,
271164,25549395,272,1125,
271399,25545971,279,1141,
271403,25545971,282,1152,
271404,25545971,275,1114,
271405,25545971,275,,
271406,25545971,285,1168,
271407,25545971,285,1169,
271408,25545971,285,,
271409,25545971,272,1126,
271823,25573692,279,1182,
271827,25573692,282,1150,
271828,25573692,275,1110,
271829,25573692,275,,
271830,25573692,285,1170,
271831,25573692,285,,
271832,25573692,272,1125,
271861,25590844,279,1183,
271864,25590844,282,1153,
271865,25590844,275,1110,
271866,25590844,275,,
271867,25590844,285,1168,
271868,25590844,285,1169,
271869,25590844,285,,
271870,25590844,272,1104,
272065,25601120,279,1183,
272068,25601120,282,1149,
272069,25601120,275,1114,
272070,25601120,275,,
272071,25601120,285,1164,
272072,25601120,285,1169,
272073,25601120,285,,
272074,25601120,272,1103,
272282,25598905,279,1183,
272285,25598905,282,1153,
272286,25598905,275,1110,
272287,25598905,275,,
272288,25598905,285,1169,
272289,25598905,285,,
272290,25598905,272,1103,
273072,25667295,279,1141,
273075,25667295,282,1153,
273076,25667295,275,1114,
273077,25667295,275,,
273078,25667295,285,1170,
273079,25667295,285,,
273080,25667295,272,1124,
273196,25649198,279,1183,
273208,25649198,282,1194,
273213,25649198,275,1112,
273214,25649198,275,,
273218,25649198,285,1168,
273219,25649198,285,1169,
273220,25649198,285,,
273227,25649198,272,1103,
273250,25536694,279,1183,
273253,25536694,282,1153,
273254,25536694,275,1110,
273255,25536694,275,1114,
273256,25536694,275,,
273257,25536694,285,1168,
273258,25536694,285,2179,
273259,25536694,285,,
273260,25536694,272,1099,
273772,23659774,279,1182,
273773,25611811,279,1182,
273776,25611811,282,1149,
273777,25611811,275,1114,
273778,25611811,275,,
273779,25611811,285,1170,
273780,25611811,285,,
273781,25611811,272,1126,
275120,25690722,279,1141,
275128,25690722,282,1184,
275173,25690722,275,1112,
275174,25690722,275,,
275175,25690722,285,1164,
275176,25690722,285,,
275177,25690722,272,1124,
275407,25777466,279,1183,
275410,25777466,282,1150,
275411,25777466,275,1112,
275412,25777466,275,,
275413,25777466,285,1168,
275414,25777466,285,1166,
275415,25777466,285,,
275416,25777466,272,1126,
275488,25773303,279,1183,
275491,25773303,282,1152,
275492,25773303,275,1115,
275493,25773303,275,,
275494,25773303,285,2179,
275495,25773303,285,,"Houzz, Overstock"
275496,25773303,272,1103,
275924,25837508,279,1141,
275927,25837508,282,1153,
275928,25837508,275,1110,
275929,25837508,275,,
275930,25837508,285,1169,
275931,25837508,285,,
275932,25837508,272,1125,
275957,25794017,279,1183,
275960,25794017,282,1153,
275961,25794017,275,1114,
275962,25794017,275,,
275963,25794017,285,1170,
275964,25794017,285,2179,
275965,25794017,285,,
275966,25794017,272,1104,
275977,25814588,279,1182,
275985,25814588,282,1152,
275986,25814588,275,1114,
275987,25814588,275,,
275988,25814588,285,1168,
275989,25814588,285,2179,
275990,25814588,285,,
275991,25814588,272,1126,
276194,25818752,279,1182,
276197,25818752,282,1152,
276198,25818752,275,1110,
276199,25818752,275,,
276200,25818752,285,1169,
276201,25818752,285,,
276202,25853188,279,1183,
276205,25853188,282,1152,
276206,25853188,275,1110,
276207,25853188,275,,
276208,25853188,285,1168,
276209,25853188,285,1169,
276210,25853188,285,,
276211,25853188,272,1103,
276221,25818752,272,1125,
276844,24406199,279,1182,
276847,24406199,282,1184,
276848,24406199,275,1112,
276849,24406199,275,,
276850,24406199,285,1169,
276851,24406199,285,,
276852,24406199,272,1125,
277365,25879945,279,1182,
277368,25879945,282,1150,
277369,25879945,275,1114,
277370,25879945,275,,
277371,25879945,285,1170,
277372,25879945,285,,
277373,25879945,272,1126,
277799,25966030,279,1182,
277802,25966030,282,1184,
277806,25966030,275,1110,
277807,25966030,275,,
277808,25966030,285,1164,
277809,25966030,285,,
277813,25966030,272,1124,
278110,25996578,279,1182,
278114,25996578,282,1150,
278115,25996578,275,1110,
278116,25996578,275,,
278117,25996578,285,1170,
278118,25996578,285,,
278122,25996578,272,1125,
278293,26017091,279,1141,
278300,26017091,282,1152,
278301,26017091,275,1110,
278302,26017091,275,,
278303,26017091,285,1164,
278304,26017091,285,1169,
278305,26017091,285,,
278306,26017091,272,1124,
278346,26005080,279,1140,
278349,26005080,282,1153,
278350,26005080,275,1110,
278351,26005080,275,,
278352,26005080,285,1169,
278353,26005080,285,,
278354,26005080,272,1099,
278409,25999567,279,1182,
278412,25999567,282,1194,
278415,25999567,275,1112,
278416,25999567,275,,
278418,25999567,285,1168,
278419,25999567,285,1169,
278420,25999567,285,,
278423,25999567,272,1104,
278526,25982058,279,1182,
278529,25982058,282,1153,
278530,25982058,275,1110,
278531,25982058,275,,
278532,25982058,285,1168,
278533,25982058,285,1169,
278534,25982058,285,,
278535,25982058,272,1104,
278702,26010708,279,1182,
278705,26010708,282,1149,
278706,26010708,275,1110,
278707,26010708,275,1111,
278708,26010708,275,,
278709,26010708,285,1164,
278710,26010708,285,1171,
278711,26010708,285,,
278712,26010708,272,1125,
278916,22934668,279,1141,
278919,22934668,282,1149,
278920,22934668,275,1112,
278921,22934668,275,,
278922,22934668,285,1169,
278923,22934668,285,,
278924,22934668,272,1125,
279241,26044445,279,1183,
279244,26044445,282,1153,
279245,26044445,275,1110,
279246,26044445,275,,
279247,26044445,285,1168,
279248,26044445,285,1169,
279249,26044445,285,,
279250,26044445,272,1104,
279262,26072607,279,1183,
279265,26072607,282,1153,
279266,26072607,275,1115,
279267,26072607,275,,
279268,26072607,285,1169,
279269,26072607,285,2179,
279270,26072607,285,,
279271,26072607,272,1104,
279632,26087887,279,1182,
279635,26087887,282,1184,
279636,26087887,275,1114,
279637,26087887,275,,
279638,26087887,285,1169,
279639,26087887,285,,
279640,26087887,272,1104,
280180,26140143,279,1183,
280183,26140143,282,1153,
280184,26140143,275,,slow eBay sales
280185,26140143,285,1169,
280186,26140143,285,,
280187,26140143,272,1104,
280590,26168028,279,1182,
280593,26168028,282,1184,
280594,26168028,275,1110,
280595,26168028,275,1111,
280596,26168028,275,1114,
280597,26168028,275,,
280598,26168028,285,1168,
280599,26168028,285,1169,
280600,26168028,285,,
280601,26168028,272,1126,
280752,26149921,279,1183,
280755,26149921,282,1194,
280756,26149921,275,1110,
280757,26149921,275,,
280758,26149921,285,1169,
280759,26149921,285,1170,
280760,26149921,285,,
280761,26149921,272,1125,
280801,26177755,279,1182,
280804,26177755,282,1184,
280805,26177755,275,1110,
280806,26177755,275,,
280807,26177755,285,,display in beauty shop
280808,26177755,272,1125,
281027,26175543,279,1183,
281030,26175543,282,1152,
281031,26175543,275,1110,
281032,26175543,275,,
281033,26175543,285,1170,
281034,26175543,285,,
281035,26175543,272,1125,
281094,26167467,279,1182,
281097,26167467,282,1152,
281098,26167467,275,1111,
281099,26167467,275,,
281100,26167467,285,1170,
281101,26167467,285,,
281102,26167467,272,1103,
281306,26187479,279,1182,
281309,26187479,282,1184,
281310,26187479,275,1114,
281311,26187479,275,1115,
281312,26187479,275,,
281313,26187479,285,1164,
281314,26187479,285,1169,
281315,26187479,285,,
281316,26187479,272,1125,
281343,26196352,279,1183,
281346,26196352,282,1153,
281347,26196352,275,1111,
281348,26196352,275,,
281349,26196352,285,1168,
281350,26196352,285,1169,
281351,26196352,285,,
281352,26196352,272,1126,
281790,26232727,279,1183,
281793,26232727,282,1153,
281794,26232727,275,1112,
281795,26232727,275,,
281796,26232727,285,1164,
281797,26232727,285,1169,
281798,26232727,285,,
281799,26232727,272,1104,
282248,26258670,279,1141,
282251,26258670,282,1184,
282252,26258670,275,1114,
282253,26258670,275,,
282254,26258670,285,1164,
282255,26258670,285,,
282256,26258670,272,1125,
282453,26278747,279,1141,
282456,26278747,282,1153,
282457,26278747,275,1110,
282458,26278747,275,,
282459,26278747,285,1169,
282460,26278747,285,2181,
282461,26278747,285,,
282462,26278747,272,1126,
282706,26321916,279,1182,
282714,26321916,282,1184,
282715,26321916,275,1110,
282716,26321916,275,,
282717,26321916,285,1164,
282718,26321916,285,2181,
282719,26321916,285,,
282720,26321916,272,1125,
282959,26267805,279,1183,
282962,26267805,282,1194,
282963,26267805,275,1111,
282964,26267805,275,,
282965,26267805,285,1169,
282966,26267805,285,2180,
282967,26267805,285,,
282968,26267805,272,1104,
283165,26304984,279,1182,
283168,26304984,282,1150,
283169,26304984,275,1111,
283170,26304984,275,1114,
283171,26304984,275,,
283172,26304984,285,,local market
283173,26304984,272,1126,
283406,26361763,279,1183,
283409,26361763,282,1152,
283410,26361763,275,1110,
283411,26361763,275,,
283412,26361763,285,1169,
283413,26361763,285,2179,
283414,26361763,285,,
283415,26361763,272,1125,
284561,26419947,279,1183,
284564,26419947,282,1153,
284565,26419947,275,1110,
284566,26419947,275,,
284567,26419947,285,2179,
284568,26419947,285,,
284569,26419947,272,,"10,000 +"
284785,26443685,279,1183,
284788,26443685,282,1153,
284789,26443685,275,1110,
284790,26443685,275,,
284791,26443685,285,1169,
284792,26443685,285,,
284793,26443685,272,1104,
285004,26345562,279,1183,
285007,26345562,282,1152,
285008,26345562,275,1112,
285009,26345562,275,,
285010,26345562,285,1168,
285011,26345562,285,1169,
285012,26345562,285,,
285013,26345562,272,1103,
285042,26396227,279,1183,
285045,26396227,282,1194,
285046,26396227,275,1112,
285047,26396227,275,,
285048,26396227,285,1168,
285049,26396227,285,1169,
285050,26396227,285,,
285051,26396227,272,1104,
285524,26399586,279,1141,
285527,26399586,282,1153,
285528,26399586,275,1110,
285529,26399586,275,,
285530,26399586,285,1168,
285531,26399586,285,1169,
285532,26399586,285,,
285533,26399586,272,1099,
285610,26399106,279,1141,
285613,26399106,282,1184,
285614,26399106,275,1110,
285615,26399106,275,,
285616,26399106,285,1164,
285617,26399106,285,1167,
285618,26399106,285,,
285619,26399106,272,1126,
285649,26483300,279,1183,
285652,26483300,282,1152,
285653,26483300,275,1110,
285654,26483300,275,1111,
285655,26483300,275,,
285656,26483300,285,1169,
285657,26483300,285,,word of mouth
285658,26483300,272,1124,
285837,26503414,279,1183,
285840,26503414,282,1153,
285841,26503414,275,1114,
285842,26503414,275,,
285843,26503414,285,1168,
285844,26503414,285,1169,
285845,26503414,285,,
285846,26503414,272,1125,
286053,8060615,279,1183,
286056,8060615,282,1153,
286057,8060615,275,1110,
286058,8060615,275,,
286059,8060615,285,1168,
286060,8060615,285,1169,
286061,8060615,285,,
286062,8060615,272,1123,
286151,26439679,279,1183,
286154,26439679,282,1153,
286155,26439679,275,1110,
286156,26439679,275,,
286157,26439679,285,1168,
286158,26439679,285,1169,
286159,26439679,285,,
286160,26439679,272,1104,
286316,26545672,279,1141,
286319,26545672,282,1184,
286320,26545672,275,,Pricing structure
286321,26545672,285,1164,
286322,26545672,285,2181,
286323,26545672,285,,
286324,26545672,272,1124,
286588,26551689,279,1141,
286591,26551689,282,1150,
286592,26551689,275,1114,
286593,26551689,275,,
286594,26551689,285,1169,
286595,26551689,285,2181,
286596,26551689,285,,
286597,26551689,272,1125,
286612,26552638,279,1183,
286615,26552638,282,1194,
286616,26552638,275,1110,
286617,26552638,275,,
286618,26552638,285,1168,
286619,26552638,285,1166,
286620,26552638,285,,
286621,26552638,272,1104,
286769,26479086,279,1183,
286772,26479086,282,1194,
286773,26479086,275,1114,
286774,26479086,275,,
286775,26479086,285,1168,
286776,26479086,285,1169,
286777,26479086,285,,
286778,26479086,272,1124,
287436,19200863,279,1140,
288036,26601526,279,1141,
288039,26601526,282,1184,
288040,26601526,275,1111,
288041,26601526,275,1114,
288042,26601526,275,,
288043,26601526,285,1166,
288044,26601526,285,,
288045,26601526,272,1126,
288074,26670242,279,1141,
288077,26670242,282,1149,
288078,26670242,275,1110,
288079,26670242,275,1111,
288080,26670242,275,1114,
288081,26670242,275,,
288082,26670242,285,1168,
288083,26670242,285,,
288084,26670242,272,1125,
288161,26661190,279,1182,
288164,26661190,282,1184,
288165,26661190,275,,
288166,26661190,285,1169,
288167,26661190,285,,
288168,26661190,272,1103,
289538,26787827,279,1182,
289541,26787827,282,1153,
289542,26787827,275,1111,
289543,26787827,275,,
289544,26787827,285,1168,
289545,26787827,285,1169,
289546,26787827,285,,
289547,26787827,272,1125,
290105,26823980,279,1182,
290108,26823980,282,1153,
290109,26823980,275,,
290110,26823980,285,1169,
290111,26823980,285,,
290112,26823980,272,1126,
290308,26736452,279,1182,
290311,26736452,282,1184,
290314,26736452,275,1112,
290315,26736452,275,,
290317,26736452,285,1169,
290318,26736452,285,,
290321,26736452,272,1125,
290714,26883735,279,1182,
290717,26883735,282,1194,
290718,26883735,275,1110,
290719,26883735,275,,
290720,26883735,285,1168,
290721,26883735,285,1169,
290722,26883735,285,,
290723,26883735,272,1103,
290959,26885036,279,1182,
290962,26885036,282,1149,
290963,26885036,275,1112,
290964,26885036,275,,
290965,26885036,285,1169,
290966,26885036,285,2179,
290967,26885036,285,,
290968,26885036,272,1125,
291227,26942119,279,1183,
291230,26942119,282,1194,
291231,26942119,275,1110,
291232,26942119,275,,
291233,26942119,285,1169,
291234,26942119,285,,
291235,26942119,272,1104,
291525,26957155,279,1182,
291535,26957155,282,1152,
291537,26957155,275,1111,
291538,26957155,275,,
291539,26957155,285,1169,
291540,26957155,285,,
291541,26957155,272,1103,
291611,26939081,279,1140,
291614,26939081,282,1150,
291615,26939081,275,1110,
291616,26939081,275,,
291617,26939081,285,1169,
291618,26939081,285,,
291619,26939081,272,1099,
291824,26976323,279,1141,
291827,26976323,282,1149,
291828,26976323,275,1111,
291829,26976323,275,,
291830,26976323,285,1169,
291831,26976323,285,,
291832,26976323,272,1104,
291895,26989859,279,1141,
291898,26989859,282,1184,
291899,26989859,275,1110,
291900,26989859,275,,
291901,26989859,285,1164,
291902,26989859,285,1170,
291903,26989859,285,,
291904,26989859,272,1099,
291962,13852416,279,1182,
291965,13852416,282,1153,
291966,13852416,275,1111,
291967,13852416,275,,
291968,13852416,285,1169,
291969,13852416,285,1170,
291970,13852416,285,,
291971,13852416,272,1125,
292085,26981855,279,1183,
292088,26981855,282,1152,
292089,26981855,275,1112,
292090,26981855,275,,
292091,26981855,285,1169,
292092,26981855,285,,
292093,26981855,272,1103,
292589,26960910,279,1183,
292592,26960910,282,1153,
292593,26960910,275,1110,
292594,26960910,275,1114,
292595,26960910,275,,
292596,26960910,285,1168,
292597,26960910,285,1169,
292598,26960910,285,,
292599,26960910,272,1104,
292761,27045555,279,1183,
292764,27045555,282,1153,
292765,27045555,275,1111,
292766,27045555,275,,
292767,27045555,285,1169,
292768,27045555,285,1167,
292769,27045555,285,,
292770,27045555,272,1104,
293414,26987086,279,1183,
293417,26987086,282,1153,
293418,26987086,275,1115,
293419,26987086,275,,
293420,26987086,285,1169,
293421,26987086,285,,
293422,26987086,272,1104,
293600,27095245,279,1183,
293603,27095245,282,1153,
293604,27095245,275,1110,
293605,27095245,275,,
293606,27095245,285,1168,
293607,27095245,285,1169,
293608,27095245,285,,
293609,27095245,272,1126,
293985,27103611,279,1140,
293988,27103611,282,1153,
293989,27103611,275,,
293990,27103611,285,1169,
293991,27103611,285,,Half.com
293992,27103611,272,1099,
294221,27168414,279,1182,
294224,27168414,282,1194,
294225,27168414,275,,"ebay's new policies and bots that make it hard to interact with people without violating something. Plus, their fees are constantly growing, while the site's systems and design are outdated."
294226,27168414,285,1169,
294227,27168414,285,,
294228,27168414,272,1125,
294698,27156720,279,1182,
294701,27156720,282,1149,
294702,27156720,275,1111,
294703,27156720,275,,
294704,27156720,285,1164,
294705,27156720,285,1169,
294706,27156720,285,,
294707,27156720,272,,6000
295245,27248237,279,1183,
295248,27248237,282,1152,
295249,27248237,275,1114,
295250,27248237,275,,
295251,27248237,285,1168,
295252,27248237,285,1169,
295253,27248237,285,,
295254,27248237,272,1104,
295583,27260005,279,1183,
295586,27260005,282,1194,
295587,27260005,275,1110,
295588,27260005,275,,
295589,27260005,285,1170,
295590,27260005,285,,
295591,27260005,272,1126,
295812,27299769,279,1141,
295819,27299769,282,1150,
295822,27299769,275,1114,
295823,27299769,275,,
295829,27299769,285,1169,
295830,27299769,285,,www.libex.ru
295832,27299769,272,1126,
296021,27285832,279,1183,
296024,27285832,282,1194,
296025,27285832,275,1112,
296026,27285832,275,,
296027,27285832,285,1164,
296028,27285832,285,,lazada indonesia
296029,27285832,272,1104,
296112,27303670,279,1141,
296115,27303670,282,1153,
296116,27303670,275,1110,
296117,27303670,275,,
296118,27303670,285,1169,
296119,27303670,285,,
296120,27303670,272,1125,
296202,27317747,279,1183,
296205,27317747,282,1194,
296206,27317747,275,1110,
296207,27317747,275,1111,
296208,27317747,275,1114,
296209,27317747,275,1115,
296210,27317747,275,,
296211,27317747,285,1164,
296212,27317747,285,,
296213,27317747,272,1125,
296228,27304046,279,1183,
296236,27304046,282,1194,
296237,27304046,275,1111,
296238,27304046,275,1114,
296239,27304046,275,,
296240,27304046,285,1169,
296241,27304046,285,,
296242,27304046,272,1104,
296378,27323888,279,1141,
296381,27323888,282,1153,
296382,27323888,275,,"NEEDED A STORE/BOOTH TO SELL ITEMS ONLINE 24/7 AS EBAY ONLY GIVES YOU A FEW FREE PROMOTIONAL LISTINGS.  WE ALSO HAVE 2 OTHER ONLINE WEBSTORES, BUT DON'T SELL MUCH ON THOSE."
296383,27323888,285,1169,
296384,27323888,285,,
296385,27323888,272,1124,
296701,27365596,279,1183,
296704,27365596,282,1153,
296705,27365596,275,1110,
296706,27365596,275,,
296707,27365596,285,1168,
296708,27365596,285,1169,
296709,27365596,285,,
296710,27365596,272,1104,
297114,27144281,279,1183,
297117,27144281,282,1152,
297118,27144281,275,1110,
297119,27144281,275,1114,
297120,27144281,275,,
297121,27144281,285,1168,
297122,27144281,285,2179,
297123,27144281,285,,
297124,27144281,272,1104,
297184,27413197,279,1183,
297188,27413197,282,1153,
297192,27413197,275,,Heard about it on Scavenger Life on Youtube
297195,27413197,285,1164,
297196,27413197,285,1169,
297197,27413197,285,,
297198,27413197,272,1125,
297237,27405055,279,1182,
297240,27405055,282,1150,
297241,27405055,275,1112,
297242,27405055,275,,
297243,27405055,285,1167,
297244,27405055,285,,
297245,27405055,272,1124,
297534,27429995,279,1183,
297537,27429995,282,1149,
297538,27429995,275,1114,
297539,27429995,275,,
297540,27429995,285,1169,
297541,27429995,285,,
297542,27429995,272,1126,
297850,27263667,279,1141,
297853,27263667,282,1184,
297854,27263667,275,1114,
297855,27263667,275,,
297856,27263667,285,1169,
297857,27263667,285,2179,
297858,27263667,285,,
297859,27263667,272,1124,
298333,27483248,279,1141,
298336,27483248,282,1152,
298337,27483248,275,1110,
298338,27483248,275,,
298339,27483248,285,1169,
298340,27483248,285,,
298344,27483248,272,1126,
299286,27566678,279,1141,
299289,27566678,282,1152,
299290,27566678,275,1110,
299291,27566678,275,,
299292,27566678,285,1168,
299293,27566678,285,1169,
299294,27566678,285,,
