offer_id,rating_em,date(user_feedbacks.created_at),item_id,category_id,price,highest_parent_id
59889403,2,2019-03-07,689102862,181007,69.95,Health & Beauty
59890043,2,2019-03-25,689123114,3089,14.84,Crafts
59894319,2,2019-03-20,689177877,103993,23.64,Collectibles
59897309,2,2019-03-20,689213573,70911,355,Sporting Goods
59898336,2,2019-03-14,689819150,181007,69.95,Health & Beauty
59900410,2,2019-04-10,689275796,177660,41.85,Health & Beauty
59915855,2,2019-03-21,412571756,50297,22.99,Toys & Hobbies
59916455,2,2019-03-21,689543111,999010,5.99,Digital Goods
59918406,2,2019-03-27,658185472,98624,36.98,Jewelry & Watches
59919084,2,2019-03-23,689610978,158965,33.99,Sporting Goods
59924567,2,2019-03-22,676523092,100411,20.7,Pet Supplies
59925778,2,2019-03-22,689747637,28009,12.87,Art
59926586,2,2019-03-22,655793622,31387,14.85,Jewelry & Watches
59930076,2,2019-03-22,689853594,181114,9.85,Home & Garden
59934053,2,2019-03-16,692986750,120967,8.4,Home & Garden
59939674,2,2019-03-23,689983185,15687,16.82,Fashion
59942060,2,2019-03-24,688541970,78049,24.45,Pottery & Glass
59943397,2,2019-03-23,672264492,155196,128.69,Fashion
59944157,2,2019-03-25,690440675,11812,399,Business & Industrial
59947218,2,2019-03-23,678967767,180349,22.43,Toys & Hobbies
59950232,2,2019-03-23,690258557,66471,111.81,Parts & Accessories
59950751,2,2019-03-23,690263556,3768,14.99,Computers/Tablets & Networking
59951167,2,2019-03-23,690268647,35190,12.99,Cell Phones & Accessories
59953102,2,2019-03-25,690307319,12576,47.63,Business & Industrial
59955171,2,2019-03-01,690392874,11232,25.98,DVDs & Movies
59962990,2,2019-04-02,690611832,35190,3,Cell Phones & Accessories
59963169,2,2019-03-24,690616994,11450,9.85,Fashion
59973721,2,2019-03-25,690900436,183721,14.95,Parts & Accessories
59978290,2,2019-03-25,690986453,19001,2.35,Toys & Hobbies
59984171,2,2019-03-04,691115339,63862,141.4,Fashion
59985228,2,2019-03-25,691136717,159731,21.95,Health & Beauty
59990032,2,2019-03-26,691277197,4250,4.25,Fashion
59991430,2,2019-03-26,691359545,888,12.97,Sporting Goods
59992861,2,2019-04-09,691369914,47103,21.99,Everything Else
59993737,2,2019-03-26,691398989,31804,24.44,Health & Beauty
59994268,2,2019-03-26,691414192,999010,19.99,Digital Goods
59995701,2,2019-03-26,638412420,42612,59.4,Parts & Accessories
60011662,2,2019-04-15,675042726,20482,413.06,Home & Garden
60020661,2,2019-03-27,692099230,80077,21.85,Cell Phones & Accessories
60023746,2,2019-03-28,692178019,42356,2.99,Home & Garden
60026263,2,2019-03-28,692249327,179178,14.82,Home & Garden
60028689,2,2019-03-29,692326248,45238,14.26,Fashion
60036273,2,2019-03-28,680617832,617,16.88,DVDs & Movies
60036954,2,2019-03-28,692449013,45206,11,Health & Beauty
60039103,2,2019-03-28,692470434,62107,39.99,Fashion
60053634,2,2019-03-22,692635088,159731,37,Health & Beauty
60053753,2,2019-04-04,691373672,52365,22.24,Fashion
60055046,2,2019-03-29,692656181,37637,18.58,Home & Garden
60056769,2,2019-03-29,665278437,164343,246.51,Jewelry & Watches
60059480,2,2019-04-08,694120477,53120,31.72,Fashion
60066045,2,2019-04-06,622276393,6028,29.95,Parts & Accessories
60072786,2,2019-04-14,692972372,35190,2.99,Cell Phones & Accessories
60077799,2,2019-03-30,693075094,617,42.5,DVDs & Movies
60079645,2,2019-03-30,693091060,15687,10.99,Fashion
60084663,2,2019-04-03,693203611,67589,26.99,Health & Beauty
60084955,2,2019-03-30,693213016,9355,451.99,Cell Phones & Accessories
60085055,2,2019-04-03,693215536,159043,29.39,Sporting Goods
60088701,2,2019-04-01,693273401,11530,13.99,Fashion
60091749,2,2019-04-08,693310429,1279,99.99,Health & Beauty
60111373,2,2019-04-01,70811851,60318,9.99,Entertainment Memorabilia
60111825,2,2019-04-01,693666048,28009,19,Art
60119587,2,2019-04-02,693837219,159889,3.81,Home & Garden
60134227,2,2019-04-02,694070730,617,23.99,DVDs & Movies
60138895,2,2019-04-03,694161538,33629,219.99,Parts & Accessories
60157404,2,2019-03-21,510842159,169287,5.69,Fashion
60166078,2,2019-03-27,670575807,617,14.95,DVDs & Movies
60169456,2,2019-04-03,694770337,99,17.81,Everything Else
60177137,2,2019-04-04,585967990,19183,15.99,Toys & Hobbies
60180402,2,2019-04-04,694860284,31480,13.79,Business & Industrial
60183516,2,2019-04-04,694891932,63863,28.8,Fashion
60206141,2,2019-04-08,695184762,33727,123.75,Parts & Accessories
60206783,2,2019-04-05,695314589,156437,18.9,Collectibles
60224904,2,2019-04-06,676398978,180349,21.99,Toys & Hobbies
60235827,2,2019-04-06,695541339,999011,5,Digital Goods
60247052,2,2019-04-02,698485860,3089,14.99,Crafts
60251402,2,2019-04-07,695760298,62107,42.5,Fashion
60270144,2,2019-04-08,696061763,180962,4.5,Home & Garden
60280441,2,2019-04-08,696237869,20673,109.36,Home & Garden
60280545,2,2019-03-30,696242779,84607,16.99,Jewelry & Watches
60281058,2,2019-04-08,696251212,35190,16.82,Cell Phones & Accessories
60293778,2,2019-03-18,696465333,169324,8.39,Parts & Accessories
60296580,2,2019-04-09,696605168,13833,66.96,Collectibles
60298134,2,2019-04-09,696598057,145937,24.99,Toys & Hobbies
60299305,2,2019-04-09,696619036,79720,44.54,Fashion
60302337,2,2019-04-16,696689649,73576,47.7,Collectibles
60302368,2,2019-04-09,661689194,20402,4.75,Baby
60307761,2,2019-04-13,696759130,617,16.5,DVDs & Movies
60311680,2,2019-04-12,697536563,35190,12.99,Cell Phones & Accessories
60312018,2,2019-04-14,696815029,92868,86.4,Jewelry & Watches
60314439,2,2019-04-10,672462467,171243,29.95,Books
60315005,2,2019-04-10,693470819,33164,159.99,Health & Beauty
60315892,2,2019-04-10,631010751,32757,20,Collectibles
60320636,2,2019-04-10,696924819,79720,35.99,Fashion
60326988,2,2019-04-12,696996453,3628,6.44,Collectibles
60327981,2,2019-04-11,697026884,19270,18.55,Everything Else
60332717,2,2019-04-01,697174445,11862,24.99,Health & Beauty
60337079,2,2019-04-11,697243223,15687,17.99,Fashion
60367459,2,2019-04-04,697664122,19001,15.99,Toys & Hobbies
60372832,2,2019-04-13,697743843,67681,72.19,Jewelry & Watches
60379699,2,2019-03-25,699312204,3768,19.99,Computers/Tablets & Networking
60426063,2,2019-04-06,698497154,85915,1.73,Home & Garden
60427308,2,2019-04-15,679915359,20608,28.11,Home & Garden
60427989,2,2019-04-16,680350408,11862,9.99,Health & Beauty
60433398,2,2019-04-15,698654260,42351,27.88,Home & Garden
60433406,2,2019-04-15,698653136,63862,21.99,Fashion
60437401,2,2019-04-12,699049538,134641,125.99,Home & Garden
60457690,2,2019-04-17,699204369,36085,14.95,Parts & Accessories
60467879,2,2019-04-17,699334446,175745,24.5,Consumer Electronics
60473470,2,2019-04-17,699477165,146356,139,Crafts
60477596,2,2019-04-17,699542661,279,20.55,Books
60490709,2,2019-04-20,694821752,181076,189,Home & Garden
60495081,2,2019-04-19,699755206,155194,29.99,Fashion
60501793,2,2019-03-31,671368554,9355,99.95,Cell Phones & Accessories
60508343,2,2019-04-19,700046890,63861,83.98,Fashion
60522741,2,2019-04-01,631423636,117042,42.56,Video Games & Consoles
60527462,2,2019-04-20,700203187,50382,6.6,Home & Garden
60532420,2,2019-04-22,701013684,63869,22.99,Fashion
60537794,2,2019-04-09,167681003,60288,24.03,Entertainment Memorabilia
60543964,2,2019-04-21,700585135,617,21.95,DVDs & Movies
60545086,2,2019-04-22,700604491,32050,14.39,Jewelry & Watches
60548591,2,2019-04-21,697621995,139973,34.64,Video Games & Consoles
60559873,2,2019-04-25,688190247,155101,80,Jewelry & Watches
60561238,2,2019-04-25,700930630,31387,126.99,Jewelry & Watches
60576489,2,2019-04-22,699215714,27386,34.63,Computers/Tablets & Networking
60586409,2,2019-04-23,701382714,11226,9.9,Computers/Tablets & Networking
60595302,2,2019-04-23,701596263,15687,15.99,Fashion
60599624,2,2019-04-23,691353648,617,9.34,DVDs & Movies
60605507,2,2019-04-24,697834152,11841,17.29,Health & Beauty
60607940,2,2019-04-24,701832536,42335,23.22,Sporting Goods
60610673,2,2019-04-24,701885474,20625,2.99,Home & Garden
60611926,2,2019-04-24,701921195,10063,98,Parts & Accessories
60626363,2,2019-04-25,702150446,162140,7.98,Coins & Paper Money
60637624,2,2019-04-25,702383567,20524,5.99,Home & Garden
60654647,2,2019-04-24,702629599,28009,9.8,Art
60663649,2,2019-04-16,703467661,175636,45,Health & Beauty
60677208,2,2019-04-12,703078261,179798,64.99,Sporting Goods
60685448,2,2019-04-15,701837044,9355,47,Cell Phones & Accessories
60685960,2,2019-04-22,703280815,53120,169.99,Fashion
60722208,2,2019-04-16,704395901,181007,40.99,Health & Beauty
60765108,2,2019-04-10,705342872,40088,13.34,Health & Beauty
60819723,2,2019-04-16,706708517,42218,8.99,Home & Garden
60819850,2,2019-04-23,438467199,360,31.67,Art
60852377,2,2019-04-22,697866379,86901,14.99,Collectibles
59248191,3,2019-03-01,682155793,158972,129.99,Sporting Goods
59290756,3,2019-02-12,681380365,1278,31,Health & Beauty
59309507,3,2019-03-14,679914019,3768,9.99,Computers/Tablets & Networking
59346441,3,2019-02-22,679294311,20625,9.72,Home & Garden
59348220,3,2019-02-20,677470316,112661,13.72,Health & Beauty
59348591,3,2019-02-20,679330153,11776,11.95,Health & Beauty
59348794,3,2019-02-20,679320630,6028,41.57,Parts & Accessories
59351680,3,2019-02-27,679381182,35190,0.99,Cell Phones & Accessories
59353549,3,2019-02-24,679432918,123490,47.95,Sporting Goods
59355657,3,2019-03-01,679442302,117,29.59,Dolls & Bears
59359410,3,2019-02-22,621841443,15662,22,Fashion
59367113,3,2019-02-21,679727753,163537,19.99,Fashion
59378833,3,2019-03-20,607567550,180954,10.39,Health & Beauty
59386956,3,2019-02-17,625642611,104409,149.99,Entertainment Memorabilia
59389468,3,2019-02-23,680057899,617,29.99,DVDs & Movies
59394120,3,2019-02-25,680195085,20460,36.94,Home & Garden
59397816,3,2019-02-23,680254943,179182,59.99,Home & Garden
59401329,3,2019-02-12,680329474,617,16.95,DVDs & Movies
59406376,3,2019-02-24,645577770,20349,8.79,Cell Phones & Accessories
59412601,3,2019-02-25,680480973,181845,6.45,Business & Industrial
59418960,3,2019-02-27,680581710,181052,10.75,Home & Garden
59420920,3,2019-02-24,680584774,19270,19,Everything Else
59428691,3,2019-02-25,680800808,1523,50,Everything Else
59429290,3,2019-02-25,680773916,3768,12.99,Computers/Tablets & Networking
59431622,3,2019-02-25,680812498,617,49.99,DVDs & Movies
59454095,3,2019-03-10,685073204,158952,120,Sporting Goods
59454938,3,2019-02-26,681186432,104238,177.64,Business & Industrial
59462665,3,2019-02-27,681400057,15687,16.99,Fashion
59466430,3,2019-02-27,681494369,20684,28.99,Home & Garden
59471066,3,2019-03-07,681594753,168105,22.28,Consumer Electronics
59472067,3,2019-02-27,647889376,33566,84.02,Parts & Accessories
59482540,3,2019-02-28,490714176,1370,49.95,Collectibles
59491425,3,2019-02-28,682018229,11498,149.99,Fashion
59498673,3,2019-02-28,682142983,20684,28.99,Home & Garden
59499624,3,2019-02-28,682152350,14307,7.95,Home & Garden
59509501,3,2019-03-01,681675214,11862,22.99,Health & Beauty
59514113,3,2019-03-02,682414211,11507,26.95,Fashion
59520345,3,2019-03-02,682618486,18871,5.27,Cameras & Photo
59533500,3,2019-03-06,652837262,103433,23.74,Home & Garden
59534816,3,2019-03-02,682704895,175635,1119.88,Health & Beauty
59535616,3,2019-03-02,682710381,86207,59.39,Fashion
59536287,3,2019-02-15,557757622,19271,5.75,Everything Else
59537846,3,2019-03-13,682752954,3768,14.99,Computers/Tablets & Networking
59553538,3,2019-03-03,682912843,43563,56.42,Home & Garden
59556908,3,2019-03-03,682966954,181007,149,Health & Beauty
59560403,3,2019-03-03,683017273,15687,12.59,Fashion
59570376,3,2019-03-18,683154226,40605,1.99,Home & Garden
59571820,3,2019-03-18,683172422,181115,2.99,Home & Garden
59572595,3,2019-03-12,683187515,20442,10.54,Home & Garden
59574581,3,2019-02-12,683223189,31412,4.8,Health & Beauty
59579906,3,2019-03-09,683332171,3768,34.99,Computers/Tablets & Networking
59590584,3,2019-03-05,683519567,137084,44.99,Fashion
59591484,3,2019-03-05,683544620,159890,29.99,Home & Garden
59592214,3,2019-02-12,683566821,19270,5,Everything Else
59596071,3,2019-03-05,683662740,166723,21.22,Home & Garden
59601079,3,2019-03-05,683823535,147285,16.99,Fashion
59613310,3,2019-03-16,684226809,36432,28.01,Health & Beauty
59619070,3,2019-03-26,684397371,1345,135.1,Collectibles
59622920,3,2019-03-09,685043684,53120,169.99,Fashion
59628308,3,2019-03-02,684561397,16080,108.89,Travel
59633850,3,2019-03-07,684608675,3768,10.39,Computers/Tablets & Networking
59646809,3,2019-03-07,684697012,41859,3.98,Computers/Tablets & Networking
59648425,3,2019-03-08,684717881,299,15.21,Home & Garden
59653811,3,2019-03-09,684807609,159122,53.66,Sporting Goods
59656852,3,2019-03-08,672148147,134648,48.46,Home & Garden
59659778,3,2019-03-08,684913422,109130,22.99,Sporting Goods
59681109,3,2019-03-09,685246832,168058,54.99,Consumer Electronics
59683622,3,2019-03-10,457066257,19270,79,Everything Else
59685656,3,2019-02-16,685401142,21021,11.99,Health & Beauty
59689042,3,2019-03-02,508995277,617,12.99,DVDs & Movies
59695658,3,2019-03-13,685592894,57988,59.98,Fashion
59696556,3,2019-03-13,685630131,181114,3.75,Home & Garden
59699874,3,2019-04-13,685610045,102514,550,Everything Else
59701349,3,2019-02-26,677670376,117045,10,Video Games & Consoles
59703125,3,2019-03-11,685106047,171243,5.35,Books
59706770,3,2019-02-17,685854338,3768,25.72,Computers/Tablets & Networking
59708486,3,2019-02-21,686561184,1277,81.99,Health & Beauty
59721615,3,2019-03-12,686123290,175720,31.62,Consumer Electronics
59722743,3,2019-03-12,686475085,63861,36.99,Fashion
59724354,3,2019-03-13,686210569,55793,88,Fashion
59726492,3,2019-04-09,686265514,31821,21.49,Health & Beauty
59727522,3,2019-03-12,684109447,115975,35,Home & Garden
59730008,3,2019-02-21,686389799,137084,49.99,Fashion
59735503,3,2019-03-08,686556851,3768,38.99,Computers/Tablets & Networking
59738421,3,2019-03-04,686609738,11226,7.5,Computers/Tablets & Networking
59744615,3,2019-02-24,685248833,309,3.95,DVDs & Movies
59745770,3,2019-03-13,686766271,20450,14.38,Home & Garden
59747206,3,2019-02-22,686788910,38208,551.74,Home & Garden
59747765,3,2019-03-17,686804520,40088,13.44,Health & Beauty
59753001,3,2019-03-14,652975433,152930,410,Toys & Hobbies
59755979,3,2019-03-31,686956017,20684,14.44,Home & Garden
59758197,3,2019-03-15,685754367,42612,51.48,Parts & Accessories
59758219,3,2019-03-14,684660333,29792,0.7,Books
59762248,3,2019-02-21,687122250,63862,149,Fashion
59765491,3,2019-03-14,687169743,73839,85,Consumer Electronics
59774264,3,2019-03-15,687322092,11450,11.99,Fashion
59775544,3,2019-03-15,687348349,109130,39.99,Sporting Goods
59775972,3,2019-03-20,687355690,11226,10.95,Computers/Tablets & Networking
59777138,3,2019-03-15,687386722,20684,45.99,Home & Garden
59777757,3,2019-03-15,687406781,170165,8.5,Home & Garden
59780407,3,2019-04-02,687447356,155350,19.44,Fashion
59782803,3,2019-03-17,687482790,47103,35.99,Everything Else
59782831,3,2019-03-15,677128601,16080,190.53,Travel
59794290,3,2019-02-22,687712220,15687,19.99,Fashion
59795184,3,2019-03-16,687727548,617,21.99,DVDs & Movies
59803798,3,2019-03-02,687853307,112424,50.99,Fashion
59804020,3,2019-03-16,687855110,617,27.99,DVDs & Movies
59813218,3,2019-03-17,688044522,42221,2.79,Home & Garden
59813409,3,2019-03-17,688046171,42221,2.25,Home & Garden
59814188,3,2019-03-17,688087660,617,30,DVDs & Movies
59814435,3,2019-03-19,688750235,57209,24.82,Crafts
59815569,3,2019-03-18,688090481,180960,119.95,Health & Beauty
59819232,3,2019-03-17,673228929,617,9.95,DVDs & Movies
59820445,3,2019-03-20,688152540,182,15.99,Computers/Tablets & Networking
59836722,3,2019-03-18,688411390,155101,5.73,Jewelry & Watches
59836955,3,2019-02-27,629190107,180957,88.17,Health & Beauty
59837575,3,2019-03-18,688424919,11776,64.95,Health & Beauty
59837708,3,2019-03-19,687244647,179798,74.99,Sporting Goods
59843059,3,2019-03-18,688471480,119688,3.59,Home & Garden
59845256,3,2019-03-18,688522753,42221,3.29,Home & Garden
59846796,3,2019-03-23,688561462,1380,98.99,Collectibles
59850571,3,2019-02-26,688606952,110620,109.99,Jewelry & Watches
59855818,3,2019-03-19,680015256,75037,21.91,Health & Beauty
59856148,3,2019-03-19,688709536,48619,13.99,Consumer Electronics
59856806,3,2019-03-19,688716947,11226,9.99,Computers/Tablets & Networking
59857479,3,2019-03-01,676731228,15709,189,Fashion
59861505,3,2019-03-19,688757320,11498,139.99,Fashion
59879400,3,2019-03-19,688836939,179798,89.99,Sporting Goods
59885798,3,2019-03-20,689203770,230,9.41,Toys & Hobbies
59889100,5,2019-02-26,689096855,163768,139,Consumer Electronics
59891219,3,2019-03-06,116922001,159048,4.24,Sporting Goods
59902041,3,2019-03-02,647506377,63852,399,Fashion
59909344,3,2019-04-11,689418433,155196,49.99,Fashion
59909550,3,2019-04-01,689419334,155196,49.99,Fashion
59911259,3,2019-03-07,689443184,11498,159.99,Fashion
59911834,3,2019-03-08,689467061,63862,65,Fashion
59911979,3,2019-03-21,672201834,9355,99,Cell Phones & Accessories
59913650,3,2019-03-23,689488720,166695,3.95,Fashion
59913830,3,2019-02-28,689478600,11226,20.9,Computers/Tablets & Networking
59915422,3,2019-02-27,689520127,3768,18.85,Computers/Tablets & Networking
59920088,3,2019-03-21,689599871,63869,19.99,Fashion
59924417,3,2019-03-22,689694484,42214,1.9,Home & Garden
59925742,3,2019-03-03,690340488,53159,15.91,Fashion
59926594,3,2019-03-22,689783109,32852,17.83,Consumer Electronics
59929915,3,2019-03-23,689851990,158911,7.95,Computers/Tablets & Networking
59934679,3,2019-04-07,629215811,102514,44.77,Everything Else
59934818,3,2019-03-23,690012453,45206,9,Health & Beauty
59934949,3,2019-03-26,689917333,183390,8,Home & Garden
59941721,3,2019-04-02,690030694,53120,169.99,Fashion
59945375,3,2019-03-25,691004059,53120,159.97,Fashion
59946511,3,2019-03-24,690169415,179798,119.99,Sporting Goods
59946811,5,2019-03-03,690180410,179798,119.99,Sporting Goods
59958805,3,2019-03-02,690539843,44995,140,Computers/Tablets & Networking
59960231,3,2019-03-24,690543042,360,9,Art
59960407,3,2019-03-21,690555542,162141,9.99,Coins & Paper Money
59960555,3,2019-03-24,690554081,11837,44.64,Health & Beauty
59960568,3,2019-03-24,690554279,48753,23.29,Crafts
59961269,3,2019-03-24,653571662,29585,11.95,Health & Beauty
59961282,3,2019-03-24,690573818,3768,10.69,Computers/Tablets & Networking
59961431,3,2019-03-25,690577689,1513,11,Sporting Goods
59964727,3,2019-03-24,690663481,53120,149.9,Fashion
59976988,3,2019-03-25,690955767,20749,31.5,Pet Supplies
59979357,3,2019-03-06,691014607,63862,68.99,Fashion
59981721,3,2019-03-25,691108814,26328,12,Sporting Goods
59990532,3,2019-03-26,691298920,13767,18.75,Collectibles
59999142,3,2019-04-04,691561993,11450,15.45,Fashion
60009277,3,2019-03-27,691916707,53557,19.79,Fashion
60018618,3,2019-03-27,692065130,159882,18.89,Health & Beauty
60024271,3,2019-03-28,692196428,617,36,DVDs & Movies
60029686,3,2019-03-28,692343071,3273,20.39,Collectibles
60037478,3,2019-03-29,692451827,15687,16.99,Fashion
60037480,3,2019-03-20,692451841,175628,19.68,Fashion
60038392,3,2019-03-28,639148023,42612,34.65,Parts & Accessories
60038526,3,2019-03-28,692467581,175635,10.84,Health & Beauty
60068639,3,2019-04-01,692879655,28009,9.8,Art
60073291,3,2019-03-16,692982548,3768,15.99,Computers/Tablets & Networking
60073993,3,2019-03-30,692997475,181135,14.95,Sporting Goods
60075096,3,2019-03-30,692489312,267,17.82,Books
60076809,3,2019-04-01,693061100,11226,14,Computers/Tablets & Networking
60080040,3,2019-03-09,640134414,592,19.79,Pottery & Glass
60080314,3,2019-03-30,693099280,53159,19.5,Fashion
60088047,3,2019-04-05,693260543,57988,159.99,Fashion
60090857,3,2019-03-31,693297461,11776,22,Health & Beauty
60091575,3,2019-04-15,693307986,43977,12.99,Parts & Accessories
60091669,3,2019-04-02,693308474,31387,88.11,Jewelry & Watches
60092888,3,2019-03-31,693327428,171831,24.99,Video Games & Consoles
60096395,3,2019-03-31,693398869,20613,79.99,Home & Garden
60098747,3,2019-03-31,693436369,155191,7.95,Fashion
60100875,3,2019-03-31,693468816,50447,7.99,Parts & Accessories
60111997,3,2019-04-12,693667330,182,14.99,Computers/Tablets & Networking
60113658,3,2019-03-16,593026003,4959,19.99,Home & Garden
60115213,3,2019-04-04,694863920,2023,37,Sporting Goods
60117974,3,2019-04-10,694294477,159049,59.99,Sporting Goods
60120345,3,2019-04-02,693863396,8439,72.5,Home & Garden
60120777,3,2019-03-19,693878563,9355,259.99,Cell Phones & Accessories
60127264,3,2019-04-02,694008897,53159,19.75,Fashion
60131862,3,2019-04-03,694040267,11226,9.99,Computers/Tablets & Networking
60132975,3,2019-04-02,694062279,617,7.49,DVDs & Movies
60132979,3,2019-04-08,696056852,42351,34.75,Home & Garden
60133906,3,2019-04-02,694069713,11226,7.75,Computers/Tablets & Networking
60142447,3,2019-04-02,694234023,20349,19.99,Cell Phones & Accessories
60158596,3,2019-04-03,694559651,50647,3.99,Jewelry & Watches
60164760,3,2019-04-03,694671821,115717,4.99,Home & Garden
60181863,3,2019-04-13,661643588,166729,89.09,Home & Garden
60182010,3,2019-04-04,298137189,15687,15.83,Fashion
60200338,3,2019-04-10,695110650,163273,13.09,Antiques
60205024,3,2019-03-25,695171470,20614,129.95,Home & Garden
60205510,3,2019-04-14,695178696,63861,98.99,Fashion
60207999,3,2019-04-07,695275012,137084,44.99,Fashion
60209852,3,2019-03-15,695235640,3768,60,Computers/Tablets & Networking
60210291,3,2019-03-22,695245512,159049,59,Sporting Goods
60222727,3,2019-04-06,695410365,169291,157.99,Fashion
60227176,3,2019-04-06,695439426,50382,37,Home & Garden
60227854,3,2019-04-06,695446716,33637,474.99,Parts & Accessories
60235336,3,2019-04-06,695532749,116098,29.99,Everything Else
60237599,3,2019-04-06,695577429,20613,99.96,Home & Garden
60240507,3,2019-04-09,695609941,120967,9.44,Home & Garden
60246258,3,2019-04-07,695660639,11226,4.99,Computers/Tablets & Networking
60258447,3,2019-04-07,695886746,159731,21.95,Health & Beauty
60270219,3,2019-04-08,679726961,932,18.54,Collectibles
60279153,3,2019-04-08,696212083,41245,29.99,Crafts
60285471,3,2019-03-16,696308558,11226,7.49,Computers/Tablets & Networking
60290751,3,2019-03-27,696411372,3768,14.9,Computers/Tablets & Networking
60292914,3,2019-04-09,696452005,888,23.73,Sporting Goods
60294615,3,2019-04-09,696479269,19260,7.81,Health & Beauty
60299646,3,2019-04-09,696627462,180954,19.99,Health & Beauty
60301314,3,2019-04-09,696665744,75041,54.99,Health & Beauty
60302898,3,2019-04-10,696700978,57223,57.7,Home & Garden
60315387,3,2019-04-10,696869881,35190,16.82,Cell Phones & Accessories
60319253,3,2019-04-11,376102703,22608,67.55,Antiques
60330474,3,2019-04-13,697101458,101926,10.88,Health & Beauty
60332488,3,2019-03-25,696814336,61312,11.38,Consumer Electronics
60337117,3,2019-03-25,697241807,11226,7.7,Computers/Tablets & Networking
60345825,3,2019-04-12,697346050,183393,34.64,Home & Garden
60353143,3,2019-04-13,697451778,19001,12.99,Toys & Hobbies
60353804,3,2019-04-07,697459448,67589,63,Health & Beauty
60358072,3,2019-04-12,697533423,177000,109,Home & Garden
60371739,3,2019-03-28,697713957,123422,20,Cell Phones & Accessories
60377527,3,2019-04-13,688356548,53557,85.43,Fashion
60391276,3,2019-04-13,693605429,617,5.93,DVDs & Movies
60406613,3,2019-03-25,546946137,29223,9.49,Books
60407467,3,2019-04-22,698521509,179798,74.99,Sporting Goods
60408810,3,2019-04-16,698118549,145937,24.99,Toys & Hobbies
60409322,3,2019-03-27,698123473,179798,74.99,Sporting Goods
60414359,3,2019-04-14,698191332,7279,10.27,Collectibles
60416732,3,2019-04-14,698264082,11498,179.99,Fashion
60429675,3,2019-04-15,698563701,181114,3.95,Home & Garden
60432901,3,2019-03-30,698631623,75567,3,Crafts
60442708,3,2019-04-16,698857840,15724,29,Fashion
60443956,3,2019-03-25,698866730,3768,8.5,Computers/Tablets & Networking
60461309,3,2019-04-10,699233730,15687,38,Fashion
60464994,3,2019-03-27,663551797,552,74.79,Art
60471715,3,2019-04-19,699437776,41989,11.99,Home & Garden
60473315,3,2019-04-17,699472927,41511,19.99,Home & Garden
60485090,3,2019-04-18,699609054,79630,14.75,Home & Garden
60488068,3,2019-03-29,699718576,179798,119.99,Sporting Goods
60506155,5,2019-04-19,699917049,183721,14.95,Parts & Accessories
60511238,3,2019-04-19,700024745,33164,25.99,Health & Beauty
60516154,3,2019-04-19,700038996,617,59.87,DVDs & Movies
60518306,3,2019-04-19,700057654,33164,25.99,Health & Beauty
60525818,3,2019-04-20,700182462,113913,4.99,Health & Beauty
60528161,3,2019-04-03,700219645,11226,11,Computers/Tablets & Networking
60543272,3,2019-04-25,677454053,1237,14.84,Pottery & Glass
60544484,3,2019-04-14,573532065,102514,45.93,Everything Else
60545002,3,2019-04-23,686899229,33929,39.19,Consumer Electronics
60545820,3,2019-04-21,700619826,999011,5,Digital Goods
60548279,3,2019-04-22,700649935,15709,73.44,Fashion
60550015,3,2019-04-21,700672389,179798,119.99,Sporting Goods
60551571,3,2019-04-23,701473355,53120,169.99,Fashion
60553619,3,2019-04-21,700717802,617,17.9,DVDs & Movies
60566567,3,2019-04-22,593566838,41174,20,Collectibles
60568412,3,2019-04-22,701023968,617,7.49,DVDs & Movies
60571053,3,2019-04-22,701065719,15687,17.99,Fashion
60584808,3,2019-04-04,701496343,31387,314.18,Jewelry & Watches
60599849,3,2019-04-23,701682449,178023,9.79,Parts & Accessories
60605642,3,2019-04-24,701808538,20605,19.99,Home & Garden
60606040,3,2019-04-24,701813037,28009,21.99,Art
60609407,3,2019-04-24,626085468,75606,53.2,Home & Garden
60610705,3,2019-04-15,604236586,139971,35.74,Video Games & Consoles
60627173,3,2019-04-25,702170214,95672,66.49,Fashion
60635123,3,2019-04-05,701009051,20605,78,Home & Garden
60636573,3,2019-04-25,702340128,41424,20,Musical Instruments & Gear
60657653,3,2019-04-20,704206202,59392,9.99,Sporting Goods
60667673,3,2019-04-08,702921397,19270,19.25,Everything Else
60680266,3,2019-04-08,703124958,36430,118.55,Health & Beauty
60695452,3,2019-04-20,703563411,19264,29.9,Health & Beauty
60697264,3,2019-04-19,698877995,999010,26.95,Digital Goods
60698338,3,2019-04-08,703939620,63852,29.99,Fashion
60704446,3,2019-04-16,703780388,162140,7.99,Coins & Paper Money
60710187,3,2019-04-13,704026941,3768,14.9,Computers/Tablets & Networking
60715070,3,2019-04-07,704197995,19258,17.29,Health & Beauty
60743849,3,2019-04-15,704825751,1345,153.93,Collectibles
60762388,3,2019-04-14,705314426,11226,5.99,Computers/Tablets & Networking
60771268,3,2019-04-15,705546807,33727,6.99,Parts & Accessories
60777443,5,2019-04-13,705689585,19270,19.99,Everything Else
60830730,3,2019-04-22,707065406,111694,7.99,Consumer Electronics
60850948,3,2019-04-19,707657370,11226,10,Computers/Tablets & Networking
60940697,3,2019-04-24,709504642,19270,3.6,Everything Else
60950426,3,2019-04-25,709674293,151621,28.96,Home & Garden
60954536,3,2019-04-24,709784907,1523,4.99,Everything Else
59288422,4,2019-02-08,426176565,101926,19,Health & Beauty
