booth_id,entry_source_em,inventory_source_em,parent_booth_id,entry_url,entry_query
4758724,16,1,,https://www.google.com/,
4758726,4,,,Direct,
4758728,0,,,https://www.google.com/,
4758745,4,,,Direct,
4758752,16,1,,Direct,
4758762,4,,,Direct,
4758788,0,1,,Direct,
4758790,4,2,,Direct,
4758825,8,,,https://www.google.com/,
4758826,4,,,Direct,
4758846,0,1,,https://www.google.com.au/,
4758863,4,1,,https://www.google.com/,
4758869,16,1,,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwj8wKf5hL_fAhWNWoYKHdV_Dx0YABAIGgJ2dQ&ohost=www.google.com&cid=CAASEuRoLDZAB3FuZVBU5y34z0gVnA&sig=AOD64_20HO4qxb3an14VkJo2nqqV2s5K1w&adurl=&rct=j&q=&nb=0&res_url=http%3A%2F%2Fsearch.myway.com%2Fse,
4758889,16,1,,https://www.google.com/,
4758894,0,1,,https://www.google.com/,
4758926,16,,,https://www.google.com/,
4758943,6,,,https://www.google.com/,
4758946,4,6,,Direct,
4758975,4,3,,Direct,
4759009,4,,,Direct,
4759026,4,1,,Direct,
4759050,0,2,,https://www.google.com/,
4759064,0,5,,Direct,
4759084,16,,,https://www.google.com/,
4759094,4,,,http://url.qmail.com/cgi-bin/readtemplate?t=safety&sid=&gourl=https%3A%2F%2Fwww.bonanza.com%2Fusers%2F36604346%2Factivate%3Factivation_code%3D6fba217f4ee96edaa8ad03988459f5b8b9432562%26mail_tracker_link_id%3D65327723%26utm_campaign%3Dsignup_thanks%26utm_m,
4718226,,3,,,
4759099,0,1,,https://www.google.com/,
4759147,4,,,Direct,
4759166,4,2,,Direct,
4759184,4,,,Direct,
4749019,,3,,,
4759234,4,,,Direct,
4759250,0,1,,https://www.google.com/,
4759252,4,5,,Direct,
4759255,4,,,Direct,
4759268,0,1,,https://www.google.com/,
4759271,4,1,,Direct,
4759288,4,,,Direct,
4759294,17,3,,https://www.google.com/,
4759300,8,3,,https://www.google.com/,
4759319,0,1,,android-app://com.google.android.googlequicksearchbox,
4759324,0,,,Direct,
4759322,,1,,,
4759355,0,,,https://www.google.com/,
4759364,5,1,,https://r.search.yahoo.com/_ylt=Awr9IlwYliRcscoANEhXNyoA;_ylu=X3oDMTByb2lvbXVuBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1545930393/RO=10/RU=https%3a%2f%2fburner.bonanza.com%2f/RK=2/RS=9_Ina8CKTH7SNddmTZT6dW4WvN0-,
4759372,4,,,Direct,
4759376,7,1,,https://yandex.ru/,
4759379,22,1,,Direct,
4759427,4,2,,Direct,
4759408,,1,,,
4759463,16,,,https://www.google.com,
4759501,4,,,Direct,
4759528,16,,,https://www.google.com/,
4759551,4,3,,Direct,
4759564,17,,,https://www.google.com/,
4759565,4,3,,Direct,
4746071,,3,,,
4759585,2,,,https://www.google.es/,
4759594,16,5,,https://www.google.com/,
4759599,0,,,https://www.google.co.za/,
4759615,4,,,Direct,
4759616,4,1,,Direct,
4759642,0,,,https://www.google.com/,
4759644,4,,,Direct,
4759665,22,,,Direct,
4759708,4,4,,Direct,
4759712,4,,,Direct,
4759727,0,3,,https://www.google.com/,
4759731,4,3,,Direct,
4759743,16,,,https://www.google.com/,
4759752,0,3,,https://www.google.com/,
4759775,4,,,Direct,
4759236,,4,,,
4759822,4,,,Direct,
4759867,16,,,https://www.google.com/,
4759869,4,,,Direct,
50924,,1,,,
4759856,,1,,,
4759901,4,,,Direct,
4759779,,3,,,
4759937,0,1,,https://m.bonanza.com/users/registered/36539106?token=8c30fb69590165a34c82150d81628a55675315cb9e43ba093256e056cff32353,
4759973,0,3,,https://www.google.co.in/,
4759999,0,,,https://www.google.com/,
4760015,17,,,https://www.google.co.uk/,
4760026,8,,,https://www.google.com/,
4760068,0,1,,https://www.google.com/,
4756652,,1,,,
4760139,4,1,,Direct,
4760162,4,3,,Direct,
4760167,16,,,https://www.google.com/,
4760177,4,3,,Direct,
4760186,8,,,https://www.google.com/,
4760197,4,,,Direct,
4760215,16,1,,https://www.google.com/,
4760217,0,,,android-app://com.google.android.googlequicksearchbox,
4760220,0,3,,https://www.google.com/,
4760250,4,,,Direct,
4760255,4,3,,Direct,
4760258,0,1,,https://www.google.com/,
4760264,0,,,https://www.google.com/,
4760242,,1,,,
4760282,0,3,,https://www.google.com/,
4760288,22,,,Direct,
3464755,,6,,,
4760311,16,,,https://www.google.com/,
4760364,0,1,,https://www.google.com/,
4760383,5,,,https://r.search.aol.com/_ylt=AwrE1xkVPiVcykcAi19pCWVH;_ylu=X3oDMTByOHZyb21tBGNvbG8DYmYxBHBvcwMxBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1545973398/RO=10/RU=https%3a%2f%2fwww.bonanza.com%2f/RK=0/RS=ybck36zI4PeTdgAUVE_Ow6BrvtA-,
4760394,16,,,https://www.google.com/,
4760396,0,1,,https://www.google.com/,
4760399,22,4,,Direct,
4760444,16,,,https://www.google.com/,
4757148,,6,,,
4760478,4,1,,Direct,
4760480,4,,,Direct,
4760484,4,1,,Direct,
4760487,5,3,,https://uk.search.yahoo.com/,
4760518,16,1,,https://www.google.com/,
4760555,16,5,,https://www.google.com/,
4760557,22,,,Direct,
4760562,16,,,https://www.google.com/,
4760564,17,,,https://www.google.com/,
4760582,4,,,Direct,
4760583,16,,,https://www.google.com/,
4760649,16,,,Direct,
4760653,0,1,,https://www.google.com/,
4760664,0,,,https://www.google.com/,
4760684,4,3,,Direct,
4760685,4,,,Direct,
4760730,0,1,,https://www.google.com/,
4760732,4,5,,Direct,
4725743,,6,,,
4760768,0,1,,https://www.google.com/,
4760766,,1,,,
4760815,4,,,Direct,
4760855,22,,,Direct,
4760869,22,,,Direct,
4760891,,1,,,
4760958,0,1,,https://www.google.com/,
4760978,22,,,Direct,
4761003,0,,,https://www.google.com/,
4761026,0,3,,https://www.google.com/,
4761036,0,6,,https://www.google.com/,
4761041,4,,,Direct,
4761069,4,,,Direct,
4761077,0,5,,https://www.google.com/,
4761078,4,3,,Direct,
4754337,,3,,,
4761097,,3,,,
4761113,0,1,,https://www.google.com/,
4761128,7,,,https://apps.cedcommerce.com/marketplace-integration/bonanza/bonanza-install/index,
4755962,,3,,,
4761135,0,6,,https://www.google.com/,
4761138,4,,,Direct,
4761098,,6,,,
4761155,5,,,https://www.baidu.com/link?url=0LPUUW9KZz_hUN0H_n-5XJzPoib5rKdI23CgdCECN9yxgqTepcYfS_0rxP_-z18Vy7FS70ANxW9XqtIWYkVxaa&wd=&eqid=c5c22ea60002f192000000065c25c92b,
4761160,0,,,https://www.google.com/,
4761164,,2,,,
4761220,0,3,,https://www.google.com.vn/,
4761241,22,1,,Direct,
4761270,0,1,,https://www.google.com/,
4761314,16,,,https://www.google.com/,
4761320,4,3,,Direct,
4761323,16,,,https://www.google.com/,
4761332,4,,,Direct,
4761406,0,,,https://www.google.com/,
4761431,4,,,Direct,
4761433,4,,,Direct,
4761442,22,,,Direct,
4761460,4,4,,Direct,
4761473,22,1,,https://www.google.com/,
4761484,4,1,,Direct,
4761495,8,4,,https://www.google.com/,
4761522,0,,,https://www.google.com/,
4761547,16,1,,https://www.google.com/,
4761564,0,,,https://www.google.com/,
4761581,0,1,,https://www.google.com/,
4761569,,1,,,
4761602,0,1,,https://www.google.com/,
4761612,4,1,,Direct,
4761618,8,,,Direct,
4761627,4,5,,Direct,
4761637,4,1,,Direct,
4761654,3,1,,Direct,
4761649,,1,,,
4760554,,1,,,
4761674,4,,,Direct,
4761709,0,1,,"https://translate.googleusercontent.com/translate_c?depth=1&hl=fr&prev=search&rurl=translate.google.com&sl=en&sp=nmt4&u=https://www.bonanza.com/users/new&xid=17259,15700019,15700124,15700186,15700190,15700201,15700237,15700242,15700248&usg=ALkJrhgKejUkswt",
4761731,0,,,Direct,
4761733,0,,,https://www.google.com/,
4761749,17,,,https://www.google.com/,
4761780,4,,,Direct,
4761798,0,3,,https://www.google.com/,
4761812,16,3,,https://www.google.com/,
4761050,,1,,,
4761866,,1,,,
4761895,16,5,,https://www.google.com/,
4761946,18,4,,https://www.salehoo.com/the-3-best-places-on-the-web-to-drop-ship-products?utm_source=email18&utm_medium=email&utm_campaign=salehoosubscribers,
4761947,4,,,Direct,
4760705,,1,,,
4761975,0,,,https://www.google.com/,
4762014,2,6,,https://www.bing.com/search?q=bonanza+selling+site&form=EDGEAR&qs=LS&cvid=5255feefd6fa486b959a91fec13248a3&cc=US&setlang=en-US,
4762039,0,1,,Direct,
4762062,16,,,https://www.google.com/,
4762067,0,1,,https://www.google.com/,
4762087,0,1,,https://www.google.com/,
4762096,,3,,,
4762130,8,1,,https://www.google.com/,
4762135,16,5,,https://www.google.com/,
4762150,4,3,,Direct,
4762161,0,1,,https://www.google.ca/,
4762123,,1,,,
4762166,4,,,Direct,
4762171,4,2,,Direct,
4762172,0,,,https://www.google.com/,
4762176,0,1,,https://www.google.com/,
4762198,0,1,,Direct,
4762204,0,,,https://www.google.com/,
4762209,16,,,https://www.google.ca/,
4762224,4,,,Direct,
4762236,4,,,Direct,
4762234,,1,,,
4762269,16,,,https://www.google.com/,
4762277,4,,,Direct,
4762259,,3,,,
4762289,4,,,Direct,
4762303,4,1,,Direct,
4762321,16,2,,https://www.google.com/,
4762323,16,1,,https://www.google.com/,
4762324,16,,,https://www.google.com/,
4753648,,1,,,
4762408,22,5,,Direct,
4762415,16,4,,https://www.google.com/,
4762447,0,1,,https://www.google.com/,
4762449,16,1,,http://www.google.com/,
4762458,16,,,https://www.google.com/,
4762461,0,,,https://www.google.com/,
4762480,5,,,Direct,
4762484,16,,,https://www.google.com.au/,
4762494,0,1,,https://www.google.com/,
4762513,8,,,https://www.google.com/,
4762530,16,,,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjj47Hu5cPfAhUPuMAKHUiEBA0YABAHGgJpbQ&ohost=www.google.com&cid=CAASEuRo_gUSJ5fG4bs0c64EYS-tKA&sig=AOD64_2NFiSjxWrs-SMcE1amWKmr5ngAAQ&rct=j&q=&ved=2ahUKEwj536vu5cPfAhUQ0awKHcJyC-gQ0Qx6BAgDEAE&adurl,
4762559,0,,,https://www.google.com/,
4762564,0,1,,https://www.google.com/,
4762568,4,,,Direct,
4762569,0,6,,https://www.google.com/,
4762584,0,,,https://www.google.com/,
4762585,4,,,Direct,
4762586,16,,,https://www.google.com/,
4762615,0,,,https://www.google.co.id/,
4762671,0,,,https://www.google.com.au/,
4762704,8,1,,Direct,
4762721,22,4,,Direct,
4762790,16,5,,android-app://com.google.android.googlequicksearchbox,
4762815,22,3,,Direct,
4762817,0,,,https://www.google.com/,
4762860,7,,,https://www.creditsoup.com/articles/2018/4/sell-unused-stuff-for-cash/,
4762891,0,1,,https://www.google.com/,
4762897,22,1,,https://www.salehoo.com/blog/sick-of-ebay-try-these-alternative-places-to-sell,
4762521,,6,,,
4762966,22,3,,Direct,
4762968,4,,,Direct,
4763016,0,,,https://www.google.com/,
4763017,0,,,https://www.google.com/,
4763034,16,,,https://www.google.com/,
4763042,4,1,,https://www.bonanza.com/booths/Blackangel/edit?edit_booth_sort_options%5Btop%5D=100,
4763056,0,4,,https://www.google.co.nz/,
4763058,0,,,https://www.google.com/,
4763065,0,3,,Direct,
4763098,4,,,Direct,
4763159,4,5,,Direct,
4763216,22,,,Direct,
4763227,8,,,Direct,
4763270,0,,,https://www.google.com/,
4763274,0,,,https://www.google.com/,
4763303,0,,,https://www.google.com/,
4252677,,1,,,
4763330,4,3,,Direct,
4763363,0,1,,https://www.google.co.uk/,
4763365,0,1,,https://www.google.com/,
4763367,4,1,,Direct,
4763368,0,1,,https://www.google.com/,
4763407,0,1,,https://www.google.com/,
4763423,4,3,,Direct,
4763540,22,,,Direct,
4763542,16,1,,https://www.google.com/,
4763568,0,1,,https://www.google.com/,
4763571,16,,,https://www.google.com/,
4763594,7,,,https://wahadventures.com/places-sell-handmade-crafts-online-free/,
4763597,0,1,,https://www.google.com/,
4763603,0,1,,https://www.google.com/,
4763651,17,1,,https://www.google.com/,
4763685,22,,,Direct,
4763698,8,3,,Direct,
4763693,,4,,,
4763200,,1,,,
4763793,6,1,,https://www.facebook.com/,
3530251,,1,,,
4763859,0,,,android-app://com.google.android.googlequicksearchbox/https/www.google.com,
4763888,2,6,,https://www.bing.com/search?q=bonanza+sell&form=IE11TR&src=IE11TR&pc=EUPP_DCJB,
4763913,,1,,,
4763927,0,1,,https://www.google.com/,
4763936,0,3,,https://www.google.com/,
4763960,4,,,Direct,
4763972,0,3,,Direct,
4763982,16,,,https://www.google.com/,
4763999,4,1,,Direct,
4764014,8,,,Direct,
4764021,6,,,https://www.facebook.com/,
4764033,16,,,https://www.google.com/,
4764042,6,,,https://www.facebook.com/,
4764049,6,,,https://www.facebook.com/,
4764067,16,,,https://www.google.com/,
4764072,0,,,https://www.google.com/,
4764077,4,1,,Direct,
4764085,4,,,Direct,
4764098,22,1,,Direct,
4764119,4,1,,Direct,
4764157,16,,,https://www.google.com/,
4764176,0,1,,Direct,
4764198,17,,,https://www.google.co.uk/,
4760489,,6,,,
4764214,16,,,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiU07aLk8bfAhWFuWQKHY8XAssYABASGgJwag&ohost=www.google.com&cid=CAASE-RogbeOsXRoYjgJZrivGYcoFYY&sig=AOD64_0TWJvyIEto0oHCsnzjQQMny4aMTw&rct=j&q=&ved=2ahUKEwjqprKLk8bfAhXFMHwKHRfHAdYQ0Qx6BAgIEAE&adur,
4764219,16,,,https://www.google.com/,
4764248,2,,,https://www.bing.com/search?q=bonanza&src=IE-SearchBox&FORM=IENAE2,
4764285,0,1,,https://www.google.com/,
4764325,8,2,,https://www.google.com/,
4764289,,1,,,
4764375,0,,,https://www.google.com/,
4764179,,1,,,
4764423,2,1,,https://www.bing.com/search?q=bonanza.com&form=EDNTHT&mkt=en-us&httpsmsn=1&refig=20262977ae284450c2615c1b29295811&PC=HCTS&sp=2&qs=EP&pq=bonan&sk=LS1&sc=8-5&cvid=20262977ae284450c2615c1b29295811&cc=US&setlang=en-US,
4764487,4,1,,Direct,
4764495,16,6,,https://www.google.com/,
4764522,2,,,https://www.bing.com/,
4764530,0,,,https://www.google.com.ph/,
4764605,17,,,https://www.google.com/,
4764665,7,3,,https://www.homestratosphere.com/best-online-antique-stores/,
4764680,4,,,Direct,
4764309,,1,,,
4764716,0,,,https://www.google.com/,
4764735,0,1,,https://www.google.com/,
4764778,0,4,,https://www.google.com/,
4764780,,1,,,
4764798,4,,,Direct,
4764805,0,,,https://www.google.com/,
4764899,0,3,,https://www.bonanza.com/,
4764934,22,1,,Direct,
4764949,16,6,,https://www.google.com/,
4764838,,6,,,
4764985,16,6,,https://www.google.com/,
4765000,16,,,https://www.google.com/,
4764978,,1,,,
4765021,4,,,Direct,
4765034,7,4,,https://www.practicalecommerce.com/ecommerce-marketplaces-worldwide,
4765043,0,1,,android-app://com.google.android.googlequicksearchbox,
4765044,4,,,Direct,
4765125,0,,,https://www.google.com/,
4765100,,1,,,
4764066,,1,,,
4765161,0,,,https://www.google.com/,
4765166,4,1,,Direct,
4765171,0,,,https://www.google.com/,
4765176,16,,,https://www.google.com/,
4765200,0,1,,https://www.google.com/,
4765154,,4,,,
4765213,0,2,,https://www.google.com/,
4765239,0,1,,https://www.google.com/,
4765259,0,1,,https://www.google.co.uk/,
4765322,0,4,,https://www.google.com/,
4765342,16,,,https://www.google.com/,
4765357,16,,,https://www.google.com/search?q=where+to+sell+your+stuff+online&client=ms-opera-mini-android&channel=new,
4765375,7,3,,https://www.practicalecommerce.com/ecommerce-marketplaces-worldwide,
4765391,5,1,,https://search.yahoo.com/,
4765419,0,,,Direct,
4765430,0,,,Direct,
4765431,0,5,,https://www.google.com/,
4765433,,1,,,
4765437,4,1,,Direct,
4713419,,6,,,
4765459,0,5,,https://www.google.com/,
4623555,,1,,,
4765481,4,1,,Direct,
4765493,4,5,,https://www.google.com/,
4765512,2,1,,https://www.bing.com/search?q=bonanza&form=PRUSEN&pc=EUPP_&mkt=en-us&httpsmsn=1&refig=00af1144eb484e5b859174a5dcb99eb3&sp=2&ghc=1&qs=LS&pq=bonanza&sc=8-7&cvid=00af1144eb484e5b859174a5dcb99eb3,
4765522,2,5,,https://www.bing.com/search?q=bonanza&form=EDGEAR&qs=PF&cvid=e82766b9b31246b2a78b0c9144ff848d&cc=GB&setlang=en-GB&PC=HCTS,
4765551,4,3,,Direct,
4765569,8,1,,https://www.google.com/,
4765581,17,6,,https://www.google.com/,
4765639,4,,,Direct,
4765665,16,,,https://www.google.com/,
4765672,0,2,,https://www.google.com/,
4765695,8,,,https://www.google.com/,
4765704,0,,,https://www.google.co.uk/,
4765709,5,,,https://duckduckgo.com/,
4765689,,1,,,
4765707,,1,,,
4765719,22,1,,https://www.salehoo.com/blog/sick-of-ebay-try-these-alternative-places-to-sell,
4765725,16,1,,https://www.google.com/,
4307742,,1,,,
4765764,3,2,,Direct,
4765510,,4,,,
4765828,7,,,http://www.wheretosellonline.com/marketplace-overviews/marketplace-overview-bonanza/,
4765829,0,,,https://www.google.com/,
4765832,4,3,,Direct,
4765823,,3,,,
4765842,4,1,,Direct,
4765911,22,,,https://www.google.com/,
4765923,8,,,https://www.google.com/,
4765928,4,,,Direct,
4765940,4,,,Direct,
4765945,2,,,https://www.bing.com/search?q=www.bonanza.com&form=PRLNC1&src=IE11TR&pc=EUPP_LCTE,
4765957,0,,,https://www.google.com/,
4765970,17,,,https://www.google.com/,
4765979,22,,,Direct,
4765998,22,1,,Direct,
4766000,8,1,,https://www.google.com/,
4766058,22,1,,https://www.google.com/,
4766070,22,,,Direct,
4766088,16,,,https://www.google.com/,
4766093,8,6,,https://www.google.com/,
4766109,4,,,Direct,
4766110,4,,,Direct,
4766112,18,,,https://www.salehoo.com/blog/top-6-places-to-sell-online,
4766113,4,1,,Direct,
4766117,22,,,Direct,
4766142,16,1,,http://www.google.com/,
4766146,4,,,Direct,
4766147,4,1,,Direct,
4766150,4,1,,Direct,
4766159,0,,,https://www.google.com/,
4766160,0,1,,https://www.google.com/,
4766162,16,1,,https://www.google.com/,
4766171,0,1,,Direct,
4766179,4,1,,Direct,
4766180,0,1,,https://www.google.com/,
4766181,0,4,,https://www.google.co.il/,
4766206,0,,,https://www.google.com/,
4766212,16,6,,https://www.google.com/,
4766246,8,,,Direct,
4766268,4,,,Direct,
4766273,16,1,,Direct,
4766286,7,1,,https://coccoc.com/search,
4766312,17,,,https://www.google.com/,
4766325,17,1,,https://www.google.co.uk/,
4766340,16,1,,Direct,
4766341,0,3,,https://www.google.com/,
4766347,0,1,,https://www.google.com/,
4766349,4,,,https://www.bonanza.com/,
4766358,4,,,Direct,
4766366,17,6,,https://www.google.com/,
4766407,8,,,Direct,
4766413,16,3,,https://www.google.com/,
4766419,5,,,https://search.yahoo.com/,
4766428,4,1,,Direct,
4766437,5,1,,https://duckduckgo.com/,
4766456,4,,,Direct,
4766472,8,,,https://www.google.com/,
4766513,4,6,,Direct,
4766514,16,,,https://www.google.com/,
4766537,22,2,,Direct,
4766539,4,3,,Direct,
4763171,,3,,,
4766532,,1,,,
4750620,,6,,,
4766630,4,,,Direct,
4766654,4,,,Direct,
4766661,4,,,Direct,
4766663,0,,,https://www.google.com/,
4766710,4,1,,Direct,
4766675,,3,,,
4766746,0,,,android-app://com.google.android.googlequicksearchbox/https/www.google.com,
4766756,7,,,https://quickbooks-intuit-com.cdn.ampproject.org/v/s/quickbooks.intuit.com/r/online-store-and-retail/10-sites-to-sell-your-products-online-whats-best-for-your-business/amp/?amp_js_v=0.1&usqp=mq331AQGCAEoAVgB,
4766811,16,6,,https://www.google.com/,
4766706,,1,,,
4766896,,1,,,
4766926,16,,,https://www.google.com/,
4766928,0,1,,https://www.google.com/,
4766947,0,1,,https://www.google.com/,
4267511,,1,,,
4766981,16,,,https://www.google.com/,
4767031,16,6,,https://www.google.com/,
4767057,4,1,,Direct,
4767050,,1,,,
4767133,,3,,,
4767144,4,,,Direct,
4767147,0,1,,https://www.google.com/,
4767155,4,,,https://www.google.com/,
4767158,22,,,Direct,
4767166,0,,,Direct,
4767176,4,1,,Direct,
4767143,,3,,,
4767181,0,1,,https://www.google.com/,
4767185,4,,,Direct,
4767191,22,,,Direct,
4767223,,2,,,
4767282,0,,,https://www.google.com/,
4767294,0,1,,Direct,
4767312,0,,,https://www.google.co.uk/,
4767347,17,,,https://www.google.co.ma/,
4767351,4,5,,Direct,
4767367,4,,,Direct,
4767393,0,1,,https://www.google.com/,
4767415,8,,,Direct,
4767452,0,1,,https://www.google.com/,
4767453,8,,,Direct,
4750017,,6,,,
4767457,,1,,,
4767482,16,,,https://www.google.com/,
4767507,4,,,Direct,
4767532,4,,,Direct,
4767537,4,,,Direct,
4767561,16,,,https://www.google.com/,
4767575,16,5,,https://www.google.ca/,
4767578,2,,,https://www.bing.com/search?q=bonanza&FORM=EDGNCT&PC=HCTS&refig=82048db6b91a4dbdc867391ce13cf11a,
4767583,17,6,,https://www.google.com/,
4767600,4,1,,Direct,
4767617,0,,,https://www.google.com/,
4749689,,3,,,
4767646,22,1,,http://www.swagbucks.com/g/shopredir?merchant=2522&page=3&bb=1&page=3&trkid=undefined,
4767669,0,,,https://www.google.com/,
4767711,22,,,Direct,
4767767,7,1,,https://www.shoplo.com/blog/bonanza-selling/,
4767777,17,,,https://www.google.com/,
4767803,22,,,Direct,
4767804,16,,,https://www.google.com/,
4767807,0,,,https://www.google.com/,
4767820,22,1,,Direct,
4767833,,1,,,
4767903,0,1,,https://www.google.com/,
4767923,8,,,Direct,
4767961,4,,,Direct,
4767966,4,,,https://www.webretailer.com/profiles/bonanza.asp,
4767990,4,,,Direct,
4768004,,1,,,
4768032,0,,,https://www.google.com/,
4768041,22,1,,Direct,
4768049,0,,,https://www.google.com/,
4768065,16,1,,https://www.google.com/,
4768064,,1,,,
4768084,4,1,,Direct,
4766794,,1,,,
4768093,17,,,https://www.google.co.uk/,
4768098,8,,,https://www.google.com/,
4768101,16,,,https://www.google.com/,
4768126,5,1,,https://r.search.yahoo.com/_ylt=AwrE19kH1SpcWmoAPD5XNyoA;_ylu=X3oDMTBybGY3bmpvBGNvbG8DYmYxBHBvcwMyBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1546339719/RO=10/RU=https%3a%2f%2fwww.bonanza.com%2febay_alternative/RK=2/RS=hF7MdMB90BQcHj3WnQmtvRja75s-,
4768160,,1,,,
4768173,22,,,Direct,
4768038,,2,,,
4768203,16,,,https://www.google.com/,
4768216,0,,,https://www.google.com/,
4768226,4,1,,Direct,
4768295,16,,,https://www.google.com/,
4768306,16,,,https://www.google.com/,
4768288,,1,,,
4768336,16,,,https://www.google.com/,
4768360,0,6,,https://www.google.com/,
4768368,4,,,Direct,
4768422,16,6,,https://www.google.com/,
4768423,8,,,Direct,
4768428,5,1,,https://search.yahoo.com/,
4768450,17,1,,https://www.google.com/,
4768493,4,,,Direct,
4768534,0,,,https://www.google.com/,
4768585,0,1,,Direct,
4768589,6,,,https://l.facebook.com/,
4768600,7,3,,Direct,
4768618,0,,,https://www.google.com/,
4768631,4,1,,Direct,
4768640,,1,,,
4768655,0,,,https://www.google.com/,
4768679,16,,,https://www.google.ca/,
4768685,16,,,https://www.google.com/,
4768051,,1,,,
4768758,0,,,https://www.google.com/,
4768762,0,,,https://www.google.com/,
4768763,8,,,Direct,
4768778,0,,,https://www.google.com/,
4768793,3,,,https://www.bing.com/search?q=Bonanza&form=EDGSPH&mkt=en-gb&httpsmsn=1&refig=a11d8833a9f546ac9502907f3a347cf3&sp=-1&pq=bonanza&sc=8-7&qs=n&sk=&cvid=a11d8833a9f546ac9502907f3a347cf3,
4768798,0,1,,https://www.google.com/,
4768825,16,,,https://www.google.com/,
4768836,0,,,https://www.google.com/,
4378714,,1,,,
4768860,0,3,,https://www.google.com/,
4768882,22,1,,Direct,
4768916,0,,,https://www.google.com/,
4768797,,1,,,
4768918,22,,,Direct,
4768933,4,5,,Direct,
4768935,4,1,,Direct,
4742316,,1,,,
4768969,4,,,Direct,
4768974,0,3,,https://www.google.com/,
4768981,22,,,Direct,
4768983,4,1,,Direct,
4768986,0,3,,Direct,
4768987,0,,,https://www.google.com/,
4768993,0,,,https://www.google.com/,
4769004,,1,,,
4769015,0,,,https://www.google.com/,
4769023,0,1,,https://www.google.es/,
4769036,16,,,Direct,
4767542,,3,,,
4769057,16,,,https://www.google.com/,
4769065,4,,,Direct,
4769066,0,,,https://www.google.com/,
4769067,0,,,https://www.google.co.uk/,
4763392,,3,,,
4769084,8,,,https://www.google.com/,
4769090,22,3,,Direct,
4769133,,1,,,
4769151,0,,,https://www.google.com/,
4769163,0,,,Direct,
4769181,0,,,https://www.google.com/,
4769188,5,5,,https://r.search.yahoo.com/_ylt=Awr4xJSdpytcXpAA_zlXNyoA;_ylu=X3oDMTEyaHVuZjlvBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDQjQ4NTNfMQRzZWMDc3I-/RV=2/RE=1546393630/RO=10/RU=https%3a%2f%2fwww.bonanza.com%2f/RK=2/RS=BWaSvhB7ONInIp.eDrXfIrCkVu4-,
4769190,0,,,https://www.google.com/,
4769198,0,,,https://www.google.com/,
4769223,0,6,,https://www.google.com/,
4769249,16,,,https://www.google.com/,
4769250,4,2,,Direct,
4769248,,1,,,
4769275,17,5,,https://www.google.com/,
4769283,0,3,,android-app://com.google.android.googlequicksearchbox,
4769289,16,1,,https://www.google.com/,
4769306,0,,,https://www.google.co.uk/,
4769346,0,,,https://www.google.com/,
4769137,,2,,,
4769351,,1,,,
4769365,4,,,Direct,
4769366,4,,,Direct,
4769406,,3,,,
4769438,0,1,,https://www.google.com/,
4769451,8,,,https://www.google.com/,
4769498,0,6,,https://www.google.com/,
4769503,17,6,,https://www.google.co.uk/,
4769504,0,,,https://www.google.com/,
4769521,7,4,,https://www.google.com/,
4769555,,1,,,
4769580,16,5,,https://www.google.com/,
4769587,16,5,,https://www.google.com/,
4765886,,1,,,
4769608,4,1,,Direct,
4769614,8,,,https://www.google.com/,
4769618,0,1,,https://www.google.com/,
4769617,,1,,,
4769637,8,,,https://www.google.com/,
4769656,0,,,https://www.google.com/,
4769658,7,1,,https://www.paypal.com/signin/consent?locale.x=es_ES,
4769695,5,,,https://search.yahoo.com/,
4769694,,1,,,
4769725,4,,,Direct,
4769740,0,1,,https://www.google.com/,
4769742,16,,,https://www.google.com/,
4769754,16,,,https://www.google.com/,
4769756,0,,,https://www.google.com/,
4769783,16,,,https://www.google.com/,
4769784,4,,,Direct,
4769793,0,2,,https://www.google.com.hk/,
4769804,7,,,Direct,
4769815,16,6,,https://www.google.com/,
4769816,8,,,Direct,
4769819,4,,,Direct,
4769811,,1,,,
4769834,0,1,,https://www.google.com/,
4769835,0,,,https://www.google.com/,
4769845,,1,,,
4769895,16,,,https://www.google.com/,
4769924,4,6,,Direct,
4769938,4,5,,Direct,
4769949,,1,,,
4769972,4,1,,Direct,
4769974,0,3,,https://www.google.com/,
4770014,22,1,,Direct,
4770029,0,1,,https://www.google.com/,
4770031,0,1,,https://www.google.com/,
4770067,0,,,https://www.google.com/,
4769735,,1,,,
4770107,16,1,,https://www.google.com/,
4770138,4,1,,Direct,
4770124,,4,,,
4770205,4,1,,Direct,
4770207,,3,,,
4770223,0,,,https://www.google.co.id/,
4770254,22,,,Direct,
